Date,Close
3/2/2015 16:00:00,19.28
3/3/2015 16:00:00,19.23
3/4/2015 16:00:00,19.14
3/5/2015 16:00:00,19.39
3/6/2015 16:00:00,19
3/9/2015 16:00:00,18.93
3/10/2015 16:00:00,18.48
3/11/2015 16:00:00,18.32
3/12/2015 16:00:00,18.71
3/13/2015 16:00:00,18.53
3/16/2015 16:00:00,18.67
3/17/2015 16:00:00,18.6
3/18/2015 16:00:00,18.76
3/19/2015 16:00:00,18.66
3/20/2015 16:00:00,18.92
3/23/2015 16:00:00,18.76
3/24/2015 16:00:00,18.7
3/25/2015 16:00:00,18.55
3/26/2015 16:00:00,18.37
3/27/2015 16:00:00,18.53
3/30/2015 16:00:00,18.73
3/31/2015 16:00:00,18.61
4/1/2015 16:00:00,18.51
4/2/2015 16:00:00,18.61
4/6/2015 16:00:00,18.85
4/7/2015 16:00:00,18.72
4/8/2015 16:00:00,19.06
4/9/2015 16:00:00,19.18
4/10/2015 16:00:00,19.13
4/13/2015 16:00:00,19.12
4/14/2015 16:00:00,19.26
4/15/2015 16:00:00,19.17
4/16/2015 16:00:00,19.3
4/17/2015 16:00:00,18.78
4/20/2015 16:00:00,19.48
4/21/2015 16:00:00,19.56
4/22/2015 16:00:00,19.49
4/23/2015 16:00:00,19.5
4/24/2015 16:00:00,22.26
4/27/2015 16:00:00,21.93
4/28/2015 16:00:00,21.47
4/29/2015 16:00:00,21.47
4/30/2015 16:00:00,21.09
5/1/2015 16:00:00,21.14
5/4/2015 16:00:00,21.15
5/5/2015 16:00:00,21.06
5/6/2015 16:00:00,20.96
5/7/2015 16:00:00,21.34
5/8/2015 16:00:00,21.68
5/11/2015 16:00:00,21.64
5/12/2015 16:00:00,21.55
5/13/2015 16:00:00,21.34
5/14/2015 16:00:00,21.61
5/15/2015 16:00:00,21.3
5/18/2015 16:00:00,21.26
5/19/2015 16:00:00,21.09
5/20/2015 16:00:00,21.19
5/21/2015 16:00:00,21.58
5/22/2015 16:00:00,21.38
5/26/2015 16:00:00,21.27
5/27/2015 16:00:00,21.57
5/28/2015 16:00:00,21.33
5/29/2015 16:00:00,21.46
6/1/2015 16:00:00,21.55
6/2/2015 16:00:00,21.55
6/3/2015 16:00:00,21.83
6/4/2015 16:00:00,21.54
6/5/2015 16:00:00,21.35
6/8/2015 16:00:00,21.18
6/9/2015 16:00:00,21.27
6/10/2015 16:00:00,21.54
6/11/2015 16:00:00,21.65
6/12/2015 16:00:00,21.5
6/15/2015 16:00:00,21.18
6/16/2015 16:00:00,21.36
6/17/2015 16:00:00,21.39
6/18/2015 16:00:00,21.97
6/19/2015 16:00:00,21.75
6/22/2015 16:00:00,21.81
6/23/2015 16:00:00,22.3
6/24/2015 16:00:00,22.04
6/25/2015 16:00:00,22.01
6/26/2015 16:00:00,21.91
6/29/2015 16:00:00,21.49
6/30/2015 16:00:00,21.7
7/1/2015 16:00:00,21.87
7/2/2015 16:00:00,21.89
7/6/2015 16:00:00,21.8
7/7/2015 16:00:00,21.84
7/8/2015 16:00:00,21.49
7/9/2015 16:00:00,21.72
7/10/2015 16:00:00,22.18
7/13/2015 16:00:00,22.78
7/14/2015 16:00:00,23.28
7/15/2015 16:00:00,23.06
7/16/2015 16:00:00,23.77
7/17/2015 16:00:00,24.15
7/20/2015 16:00:00,24.41
7/21/2015 16:00:00,24.4
7/22/2015 16:00:00,24.41
7/23/2015 16:00:00,24.11
7/24/2015 16:00:00,26.47
7/27/2015 16:00:00,26.57
7/28/2015 16:00:00,26.3
7/29/2015 16:00:00,26.45
7/30/2015 16:00:00,26.84
7/31/2015 16:00:00,26.81
8/3/2015 16:00:00,26.75
8/4/2015 16:00:00,26.6
8/5/2015 16:00:00,26.85
8/6/2015 16:00:00,26.47
8/7/2015 16:00:00,26.13
8/10/2015 16:00:00,26.2
8/11/2015 16:00:00,26.37
8/12/2015 16:00:00,26.3
8/13/2015 16:00:00,26.48
8/14/2015 16:00:00,26.58
8/17/2015 16:00:00,26.76
8/18/2015 16:00:00,26.75
8/19/2015 16:00:00,26.65
8/20/2015 16:00:00,25.79
8/21/2015 16:00:00,24.72
8/24/2015 16:00:00,23.17
8/25/2015 16:00:00,23.32
8/26/2015 16:00:00,25.04
8/27/2015 16:00:00,25.92
8/28/2015 16:00:00,25.9
8/31/2015 16:00:00,25.64
9/1/2015 16:00:00,24.83
9/2/2015 16:00:00,25.53
9/3/2015 16:00:00,25.24
9/4/2015 16:00:00,24.95
9/8/2015 16:00:00,25.88
9/9/2015 16:00:00,25.84
9/10/2015 16:00:00,26.11
9/11/2015 16:00:00,26.47
9/14/2015 16:00:00,26.07
9/15/2015 16:00:00,26.12
9/16/2015 16:00:00,26.37
9/17/2015 16:00:00,26.94
9/18/2015 16:00:00,27.01
9/21/2015 16:00:00,27.42
9/22/2015 16:00:00,26.92
9/23/2015 16:00:00,26.8
9/24/2015 16:00:00,26.69
9/25/2015 16:00:00,26.21
9/28/2015 16:00:00,25.2
9/29/2015 16:00:00,24.8
9/30/2015 16:00:00,25.59
10/1/2015 16:00:00,26.04
10/2/2015 16:00:00,26.63
10/5/2015 16:00:00,27.18
10/6/2015 16:00:00,26.87
10/7/2015 16:00:00,27.1
10/8/2015 16:00:00,26.66
10/9/2015 16:00:00,26.99
10/12/2015 16:00:00,27.51
10/13/2015 16:00:00,27.45
10/14/2015 16:00:00,27.24
10/15/2015 16:00:00,28.12
10/16/2015 16:00:00,28.54
10/19/2015 16:00:00,28.66
10/20/2015 16:00:00,28.04
10/21/2015 16:00:00,27.79
10/22/2015 16:00:00,28.2
10/23/2015 16:00:00,29.95
10/26/2015 16:00:00,30.43
10/27/2015 16:00:00,30.55
10/28/2015 16:00:00,30.86
10/29/2015 16:00:00,31.33
10/30/2015 16:00:00,31.3
11/2/2015 16:00:00,31.42
11/3/2015 16:00:00,31.27
11/4/2015 16:00:00,32.05
11/5/2015 16:00:00,32.78
11/6/2015 16:00:00,32.97
11/9/2015 16:00:00,32.77
11/10/2015 16:00:00,32.98
11/11/2015 16:00:00,33.66
11/12/2015 16:00:00,33.28
11/13/2015 16:00:00,32.12
11/16/2015 16:00:00,32.39
11/17/2015 16:00:00,32.17
11/18/2015 16:00:00,33.18
11/19/2015 16:00:00,33.06
11/20/2015 16:00:00,33.42
11/23/2015 16:00:00,33.95
11/24/2015 16:00:00,33.56
11/25/2015 16:00:00,33.77
11/27/2015 16:00:00,33.66
11/30/2015 16:00:00,33.24
12/1/2015 16:00:00,33.95
12/2/2015 16:00:00,33.8
12/3/2015 16:00:00,33.31
12/4/2015 16:00:00,33.63
12/7/2015 16:00:00,33.49
12/8/2015 16:00:00,33.87
12/9/2015 16:00:00,33.24
12/10/2015 16:00:00,33.12
12/11/2015 16:00:00,32.01
12/14/2015 16:00:00,32.9
12/15/2015 16:00:00,32.93
12/16/2015 16:00:00,33.79
12/17/2015 16:00:00,33.53
12/18/2015 16:00:00,33.21
12/21/2015 16:00:00,33.23
12/22/2015 16:00:00,33.16
12/23/2015 16:00:00,33.19
12/24/2015 16:00:00,33.14
12/28/2015 16:00:00,33.76
12/29/2015 16:00:00,34.7
12/30/2015 16:00:00,34.45
12/31/2015 16:00:00,33.79
1/4/2016 16:00:00,31.85
1/5/2016 16:00:00,31.69
1/6/2016 16:00:00,31.63
1/7/2016 16:00:00,30.4
1/8/2016 16:00:00,30.35
1/11/2016 16:00:00,30.89
1/12/2016 16:00:00,30.89
1/13/2016 16:00:00,29.09
1/14/2016 16:00:00,29.65
1/15/2016 16:00:00,28.51
1/19/2016 16:00:00,28.72
1/20/2016 16:00:00,28.59
1/21/2016 16:00:00,28.75
1/22/2016 16:00:00,29.82
1/25/2016 16:00:00,29.83
1/26/2016 16:00:00,30.06
1/27/2016 16:00:00,29.17
1/28/2016 16:00:00,31.77
1/29/2016 16:00:00,29.35
2/1/2016 16:00:00,28.74
2/2/2016 16:00:00,27.61
2/3/2016 16:00:00,26.55
2/4/2016 16:00:00,26.81
2/5/2016 16:00:00,25.11
2/8/2016 16:00:00,24.41
2/9/2016 16:00:00,24.1
2/10/2016 16:00:00,24.52
2/11/2016 16:00:00,25.19
2/12/2016 16:00:00,25.35
2/16/2016 16:00:00,26.06
2/17/2016 16:00:00,26.71
2/18/2016 16:00:00,26.25
2/19/2016 16:00:00,26.75
2/22/2016 16:00:00,27.98
2/23/2016 16:00:00,27.65
2/24/2016 16:00:00,27.7
2/25/2016 16:00:00,27.76
2/26/2016 16:00:00,27.76
2/29/2016 16:00:00,27.63
3/1/2016 16:00:00,28.95
3/2/2016 16:00:00,29.01
3/3/2016 16:00:00,28.87
3/4/2016 16:00:00,28.76
3/7/2016 16:00:00,28.14
3/8/2016 16:00:00,28.01
3/9/2016 16:00:00,27.97
3/10/2016 16:00:00,27.95
3/11/2016 16:00:00,28.48
3/14/2016 16:00:00,28.67
3/15/2016 16:00:00,28.85
3/16/2016 16:00:00,28.71
3/17/2016 16:00:00,27.97
3/18/2016 16:00:00,27.6
3/21/2016 16:00:00,27.7
3/22/2016 16:00:00,28.02
3/23/2016 16:00:00,28.48
3/24/2016 16:00:00,29.15
3/28/2016 16:00:00,28.99
3/29/2016 16:00:00,29.69
3/30/2016 16:00:00,29.93
3/31/2016 16:00:00,29.68
4/1/2016 16:00:00,29.93
4/4/2016 16:00:00,29.66
4/5/2016 16:00:00,29.31
4/6/2016 16:00:00,30.1
4/7/2016 16:00:00,29.57
4/8/2016 16:00:00,29.73
4/11/2016 16:00:00,29.8
4/12/2016 16:00:00,30.16
4/13/2016 16:00:00,30.74
4/14/2016 16:00:00,31.04
4/15/2016 16:00:00,31.29
4/18/2016 16:00:00,31.77
4/19/2016 16:00:00,31.4
4/20/2016 16:00:00,31.65
4/21/2016 16:00:00,31.55
4/22/2016 16:00:00,31.03
4/25/2016 16:00:00,31.31
4/26/2016 16:00:00,30.84
4/27/2016 16:00:00,30.33
4/28/2016 16:00:00,30.1
4/29/2016 16:00:00,32.98
5/2/2016 16:00:00,34.19
5/3/2016 16:00:00,33.57
5/4/2016 16:00:00,33.55
5/5/2016 16:00:00,32.95
5/6/2016 16:00:00,33.7
5/9/2016 16:00:00,33.99
5/10/2016 16:00:00,35.15
5/11/2016 16:00:00,35.66
5/12/2016 16:00:00,35.9
5/13/2016 16:00:00,35.5
5/16/2016 16:00:00,35.53
5/17/2016 16:00:00,34.76
5/18/2016 16:00:00,34.87
5/19/2016 16:00:00,34.93
5/20/2016 16:00:00,35.14
5/23/2016 16:00:00,34.84
5/24/2016 16:00:00,35.21
5/25/2016 16:00:00,35.42
5/26/2016 16:00:00,35.75
5/27/2016 16:00:00,35.61
5/31/2016 16:00:00,36.14
6/1/2016 16:00:00,35.97
6/2/2016 16:00:00,36.41
6/3/2016 16:00:00,36.28
6/6/2016 16:00:00,36.34
6/7/2016 16:00:00,36.19
6/8/2016 16:00:00,36.33
6/9/2016 16:00:00,36.38
6/10/2016 16:00:00,35.9
6/13/2016 16:00:00,35.76
6/14/2016 16:00:00,35.97
6/15/2016 16:00:00,35.71
6/16/2016 16:00:00,35.88
6/17/2016 16:00:00,35.32
6/20/2016 16:00:00,35.7
6/21/2016 16:00:00,35.79
6/22/2016 16:00:00,35.53
6/23/2016 16:00:00,36.1
6/24/2016 16:00:00,34.95
6/27/2016 16:00:00,34.57
6/28/2016 16:00:00,35.4
6/29/2016 16:00:00,35.78
6/30/2016 16:00:00,35.78
7/1/2016 16:00:00,36.28
7/5/2016 16:00:00,36.41
7/6/2016 16:00:00,36.88
7/7/2016 16:00:00,36.83
7/8/2016 16:00:00,37.29
7/11/2016 16:00:00,37.69
7/12/2016 16:00:00,37.41
7/13/2016 16:00:00,37.13
7/14/2016 16:00:00,37.06
7/15/2016 16:00:00,36.77
7/18/2016 16:00:00,36.8
7/19/2016 16:00:00,37
7/20/2016 16:00:00,37.29
7/21/2016 16:00:00,37.22
7/22/2016 16:00:00,37.24
7/25/2016 16:00:00,36.98
7/26/2016 16:00:00,36.78
7/27/2016 16:00:00,36.83
7/28/2016 16:00:00,37.63
7/29/2016 16:00:00,37.94
8/1/2016 16:00:00,38.39
8/2/2016 16:00:00,38.03
8/3/2016 16:00:00,37.73
8/4/2016 16:00:00,38.04
8/5/2016 16:00:00,38.3
8/8/2016 16:00:00,38.33
8/9/2016 16:00:00,38.42
8/10/2016 16:00:00,38.43
8/11/2016 16:00:00,38.56
8/12/2016 16:00:00,38.63
8/15/2016 16:00:00,38.42
8/16/2016 16:00:00,38.2
8/17/2016 16:00:00,38.23
8/18/2016 16:00:00,38.22
8/19/2016 16:00:00,37.87
8/22/2016 16:00:00,37.97
8/23/2016 16:00:00,38.12
8/24/2016 16:00:00,37.86
8/25/2016 16:00:00,37.96
8/26/2016 16:00:00,38.45
8/29/2016 16:00:00,38.56
8/30/2016 16:00:00,38.38
8/31/2016 16:00:00,38.46
9/1/2016 16:00:00,38.53
9/2/2016 16:00:00,38.62
9/6/2016 16:00:00,39.44
9/7/2016 16:00:00,39.22
9/8/2016 16:00:00,39.2
9/9/2016 16:00:00,38.01
9/12/2016 16:00:00,38.57
9/13/2016 16:00:00,38.05
9/14/2016 16:00:00,38.05
9/15/2016 16:00:00,38.48
9/16/2016 16:00:00,38.93
9/19/2016 16:00:00,38.76
9/20/2016 16:00:00,39.01
9/21/2016 16:00:00,39.49
9/22/2016 16:00:00,40.24
9/23/2016 16:00:00,40.29
9/26/2016 16:00:00,39.96
9/27/2016 16:00:00,40.81
9/28/2016 16:00:00,41.44
9/29/2016 16:00:00,41.45
9/30/2016 16:00:00,41.87
10/3/2016 16:00:00,41.84
10/4/2016 16:00:00,41.7
10/5/2016 16:00:00,42.22
10/6/2016 16:00:00,42.08
10/7/2016 16:00:00,41.97
10/10/2016 16:00:00,42.09
10/11/2016 16:00:00,41.55
10/12/2016 16:00:00,41.7
10/13/2016 16:00:00,41.46
10/14/2016 16:00:00,41.15
10/17/2016 16:00:00,40.65
10/18/2016 16:00:00,40.88
10/19/2016 16:00:00,40.88
10/20/2016 16:00:00,40.52
10/21/2016 16:00:00,40.95
10/24/2016 16:00:00,41.9
10/25/2016 16:00:00,41.76
10/26/2016 16:00:00,41.13
10/27/2016 16:00:00,40.92
10/28/2016 16:00:00,38.82
10/31/2016 16:00:00,39.49
11/1/2016 16:00:00,39.27
11/2/2016 16:00:00,38.28
11/3/2016 16:00:00,38.35
11/4/2016 16:00:00,37.75
11/7/2016 16:00:00,39.25
11/8/2016 16:00:00,39.39
11/9/2016 16:00:00,38.59
11/10/2016 16:00:00,37.12
11/11/2016 16:00:00,36.95
11/14/2016 16:00:00,35.95
11/15/2016 16:00:00,37.16
11/16/2016 16:00:00,37.32
11/17/2016 16:00:00,37.82
11/18/2016 16:00:00,38.01
11/21/2016 16:00:00,39
11/22/2016 16:00:00,39.27
11/23/2016 16:00:00,39.01
11/25/2016 16:00:00,39.02
11/28/2016 16:00:00,38.34
11/29/2016 16:00:00,38.13
11/30/2016 16:00:00,37.53
12/1/2016 16:00:00,37.18
12/2/2016 16:00:00,37.02
12/5/2016 16:00:00,37.97
12/6/2016 16:00:00,38.24
12/7/2016 16:00:00,38.52
12/8/2016 16:00:00,38.37
12/9/2016 16:00:00,38.43
12/12/2016 16:00:00,38.01
12/13/2016 16:00:00,38.72
12/14/2016 16:00:00,38.44
12/15/2016 16:00:00,38.05
12/16/2016 16:00:00,37.89
12/19/2016 16:00:00,38.3
12/20/2016 16:00:00,38.56
12/21/2016 16:00:00,38.53
12/22/2016 16:00:00,38.32
12/23/2016 16:00:00,38.03
12/27/2016 16:00:00,38.57
12/28/2016 16:00:00,38.61
12/29/2016 16:00:00,38.26
12/30/2016 16:00:00,37.49
1/3/2017 16:00:00,37.68
1/4/2017 16:00:00,37.86
1/5/2017 16:00:00,39.02
1/6/2017 16:00:00,39.8
1/9/2017 16:00:00,39.85
1/10/2017 16:00:00,39.8
1/11/2017 16:00:00,39.95
1/12/2017 16:00:00,40.68
1/13/2017 16:00:00,40.86
1/17/2017 16:00:00,40.49
1/18/2017 16:00:00,40.37
1/19/2017 16:00:00,40.45
1/20/2017 16:00:00,40.42
1/23/2017 16:00:00,40.89
1/24/2017 16:00:00,41.12
1/25/2017 16:00:00,41.83
1/26/2017 16:00:00,41.96
1/27/2017 16:00:00,41.79
1/30/2017 16:00:00,41.52
1/31/2017 16:00:00,41.17
2/1/2017 16:00:00,41.62
2/2/2017 16:00:00,42
2/3/2017 16:00:00,40.51
2/6/2017 16:00:00,40.38
2/7/2017 16:00:00,40.63
2/8/2017 16:00:00,40.99
2/9/2017 16:00:00,41.07
2/10/2017 16:00:00,41.37
2/13/2017 16:00:00,41.83
2/14/2017 16:00:00,41.82
2/15/2017 16:00:00,42.14
2/16/2017 16:00:00,42.21
2/17/2017 16:00:00,42.25
2/21/2017 16:00:00,42.82
2/22/2017 16:00:00,42.78
2/23/2017 16:00:00,42.61
2/24/2017 16:00:00,42.26
2/27/2017 16:00:00,42.43
2/28/2017 16:00:00,42.25
3/1/2017 16:00:00,42.65
3/2/2017 16:00:00,42.45
3/3/2017 16:00:00,42.49
3/6/2017 16:00:00,42.33
3/7/2017 16:00:00,42.3
3/8/2017 16:00:00,42.53
3/9/2017 16:00:00,42.65
3/10/2017 16:00:00,42.62
3/13/2017 16:00:00,42.73
3/14/2017 16:00:00,42.63
3/15/2017 16:00:00,42.65
3/16/2017 16:00:00,42.67
3/17/2017 16:00:00,42.62
3/20/2017 16:00:00,42.85
3/21/2017 16:00:00,42.16
3/22/2017 16:00:00,42.4
3/23/2017 16:00:00,42.37
3/24/2017 16:00:00,42.28
3/27/2017 16:00:00,42.34
3/28/2017 16:00:00,42.8
3/29/2017 16:00:00,43.72
